app_name,app_description,app_uuid,rootCause_url,rootCause_parameter,rootCause_method,moduleName,status,scanType,parentScanUuid,severity,variances_size,attackType,firstDiscovered,"firstDiscoveredScan_appId","firstDiscoveredScan_crawlOnly","firstDiscoveredScan_createTime","firstDiscoveredScan_endTime","firstDiscoveredScan_engineEnvironment","firstDiscoveredScan_engineUuid","firstDiscoveredScan_failureReason","firstDiscoveredScan_highestSeverity","firstDiscoveredScan_parentScanUuid","firstDiscoveredScan_scanConfig_appUuid","firstDiscoveredScan_scanConfig_attackTemplateUuid","firstDiscoveredScan_scanConfig_description","firstDiscoveredScan_scanConfig_incremental","firstDiscoveredScan_scanConfig_incrementalEnabled","firstDiscoveredScan_scanConfig_lastScanTime","firstDiscoveredScan_scanConfig_name","firstDiscoveredScan_scanConfig_uuid","firstDiscoveredScan_scanType","firstDiscoveredScan_scheduleUuid","firstDiscoveredScan_startTime","firstDiscoveredScan_status",firstDiscoveredScan_uuid,"firstDiscoveredScan_vulnCount",lastDiscovered,lastDiscoveredScan_appId,"lastDiscoveredScan_crawlOnly","lastDiscoveredScan_createTime","lastDiscoveredScan_endTime","lastDiscoveredScan_engineEnvironment","lastDiscoveredScan_engineUuid","lastDiscoveredScan_failureReason","lastDiscoveredScan_highestSeverity","lastDiscoveredScan_parentScanUuid","lastDiscoveredScan_scanConfig_appUuid","lastDiscoveredScan_scanConfig_attackTemplateUuid","lastDiscoveredScan_scanConfig_description","lastDiscoveredScan_scanConfig_incremental","lastDiscoveredScan_scanConfig_incrementalEnabled","lastDiscoveredScan_scanConfig_lastScanTime","lastDiscoveredScan_scanConfig_name","lastDiscoveredScan_scanConfig_uuid","lastDiscoveredScan_scanType","lastDiscoveredScan_scheduleUuid","lastDiscoveredScan_startTime","lastDiscoveredScan_status",lastDiscoveredScan_uuid,"lastDiscoveredScan_vulnCount",newlyDiscovered,scans_size,uuid,vectorString,vulnerabilityScore
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/css/bootstrapValidator.css",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,1,HTTPSEverywhere,"2023-03-06T03:15:59.377965","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377965","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"0552179b-1393-4ace-82fb-485fe59cfef7","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/",,GET,"Clients Cross-Domain Policy Files",UNREVIEWED,,,LOW,1,"Clients Cross-Domain Policy","2023-03-06T03:15:59.377943","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377943","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"e37b024c-698d-4605-ae3b-0403c6518402","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:F/RL:X/RC:R",5.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/category/view",,GET,X-Content-Type-Options,UNREVIEWED,,,INFORMATIONAL,3,X-Content-Type-Options,"2023-03-06T03:15:59.377944","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377944","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"9e7a7a02-6054-4641-a2cc-7fb7ddfa98de","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N/E:P/RL:X/RC:C",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/css/bootstrap.css",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,1,HTTPSEverywhere,"2023-03-06T03:15:59.377963","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377963","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"40691cad-6681-435e-830b-7b0734a7048a","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/user/login",,POST,"Autocomplete attribute",UNREVIEWED,,,LOW,3,"AutocompleteAttributeCheck","2023-03-06T03:15:59.37795","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.37795","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"c2971206-5a1e-4bd8-ac72-dbeffe552263","AV:P/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N",1.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/js/ekko-lightbox.js",,GET,"HTTPS Everywhere",UNREVIEWED,,,LOW,1,HTTPSEverywhere,"2023-03-06T03:15:59.37794","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.37794","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"efdcf8ee-8f66-4678-876f-6cca97a2c028","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/cart/add",,POST,X-Powered-By,UNREVIEWED,,,INFORMATIONAL,1,XPoweredByHeader,"2023-03-06T03:15:59.377938","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377938","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"6cf991ca-cc05-494d-8c99-66c15d2d8e02","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N/E:X/RL:X/RC:C",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/search/page/",,GET,X-Content-Type-Options,UNREVIEWED,,,INFORMATIONAL,1,X-Content-Type-Options,"2023-03-06T03:15:59.377947","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377947","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"5b0d3843-e9bc-4632-aa2e-4719f86f4937","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N/E:P/RL:X/RC:C",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/contact",,GET,"Privacy Disclosure",UNREVIEWED,,,INFORMATIONAL,1,PhoneNumber,"2023-03-06T03:15:59.377946","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377946","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"6c29efb8-54f8-4c50-abe9-4346c5fbb282","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:X/RC:U",4.5
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/search",,GET,X-Powered-By,UNREVIEWED,,,INFORMATIONAL,2,XPoweredByHeader,"2023-03-06T03:15:59.37795","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.37795","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"07e6a486-2743-4965-8396-401520cc7c03","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N/E:X/RL:X/RC:C",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/cart/view",,GET,X-Powered-By,UNREVIEWED,,,INFORMATIONAL,2,XPoweredByHeader,"2023-03-06T03:15:59.377956","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377956","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"efb1a7fc-282c-4182-b049-fa68fe8fb575","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N/E:X/RL:X/RC:C",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/review/send",,POST,"HTTPS Everywhere",UNREVIEWED,,,LOW,3,HTTPSEverywhere,"2023-03-06T03:15:59.377961","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377961","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"a2181ed0-d4a4-497a-8b16-9af111e2e31f","AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:N/A:N/E:P/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/search",searchString,GET,"Reflected Cross-site scripting (XSS)",UNREVIEWED,,,MEDIUM,3,XSS,"2023-03-06T03:15:59.377977","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377977","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"dfbbcf85-13f2-40f8-86db-78bf958cb6b6","AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L/E:H/RL:X/RC:C",6.3
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/faq",,POST,"Credentials over an insecure channel",UNREVIEWED,,,MEDIUM,2,"Credentials Over Un Encrypted Channel","2023-03-06T03:15:59.377955","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377955","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"7f312a4d-58e4-45ae-8c39-a2f307292e14","AV:P/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N/E:X/RL:X/RC:R",2.8
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/contact",,GET,"HTTP User-Agent Check",UNREVIEWED,,,INFORMATIONAL,3,HTTPUserAgent,"2023-03-06T03:15:59.377974","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377974","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"132d7a70-45e9-474a-9328-52297fea2311","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/",,GET,"Privacy Policy Check",UNREVIEWED,,,INFORMATIONAL,1,HtmlPrivacyCheck,"2023-03-06T03:15:59.377975","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377975","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"c0127149-661d-45a4-9734-e346917db830","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:N",0.0
Hackazon,,"63c92687-b2f7-44c3-a5fa-7f820a900472","http://hackazon.webscantest.com/search",,GET,"Collecting Sensitive Personal Information",UNREVIEWED,,,INFORMATIONAL,3,"SensitivePersonalInformation","2023-03-06T03:15:59.377954","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,"2023-03-06T03:15:59.377954","63c92687-b2f7-44c3-a5fa-7f820a900472",false,"2023-03-06T02:33:44.959431","2023-03-06T03:17:18.129391",CLOUD,"b38af0d4-decf-4a6c-aa5e-81abe9a590a2",,HIGH,,"63c92687-b2f7-44c3-a5fa-7f820a900472","11111111-0000-0000-0000-000000000000",,false,false,,recommended-hackazon,"bbbd148b-e0c0-4655-b46e-0d7d0e05c1ac",REGULAR,,"2023-03-06T02:33:44.923767",COMPLETE,"dd69c358-2761-40c5-beae-5f7a7ebe9fce",173,true,1,"2d4a23c6-5261-4b42-81e7-ed5452ba64b7","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:X/RC:U",4.5
